player_id,player_name,team,position,age,is_starter,matches_played,minutes_played,goals,assists,yellow_cards,red_cards,recent_form,injury_risk,days_since_match,estimated_energy,confidence,data_source
South_Korea_10,Player_10,South Korea,LW,33,True,37,2946,1,0,3,1,0.6,0.34,13,78.3,0.75,synthesized_from_distributions
South_Korea_11,Player_11,South Korea,RW,33,False,9,646,0,0,1,0,-0.56,0.264,4,79.9,0.65,synthesized_from_distributions
South_Korea_12,Player_12,South Korea,FW,32,False,12,1075,1,0,1,0,0.29,0.061,11,84.9,0.65,synthesized_from_distributions
South_Korea_13,Player_13,South Korea,ST,35,False,14,985,0,0,0,1,0.52,0.486,10,79.5,0.65,synthesized_from_distributions
South_Korea_14,Player_14,South Korea,LW,23,False,6,406,1,0,2,0,0.99,0.1,2,83.7,0.65,synthesized_from_distributions
South_Korea_15,Player_15,South Korea,RW,30,False,19,1570,2,1,3,0,1.37,0.237,3,83.2,0.65,synthesized_from_distributions
South_Korea_16,Player_16,South Korea,FW,31,False,15,998,2,0,0,0,0.37,0.394,6,84.2,0.65,synthesized_from_distributions
South_Korea_17,Player_17,South Korea,ST,28,False,11,852,1,0,1,1,0.27,0.254,3,78.7,0.65,synthesized_from_distributions
South_Korea_18,Player_18,South Korea,LW,35,False,17,1425,1,0,3,0,-1.09,0.404,10,73.9,0.65,synthesized_from_distributions
South_Korea_19,Player_19,South Korea,RW,22,False,19,1302,1,1,1,0,-0.36,0.31,1,81.3,0.65,synthesized_from_distributions
South_Korea_20,Player_20,South Korea,FW,36,False,12,806,0,0,2,0,1.08,0.282,1,83.0,0.65,synthesized_from_distributions
South_Korea_21,Player_21,South Korea,ST,29,False,7,470,2,0,1,0,-0.21,0.533,10,77.9,0.65,synthesized_from_distributions
South_Korea_22,Player_22,South Korea,LW,33,False,15,1238,0,0,2,0,0.72,0.061,6,84.5,0.65,synthesized_from_distributions
Australia_0,Player_0,Australia,GK,29,True,26,1866,0,0,0,0,-0.62,0.243,9,84.1,0.75,synthesized_from_distributions
Australia_1,Player_1,Australia,CB,34,True,15,1093,3,0,2,0,-0.52,0.439,14,77.0,0.75,synthesized_from_distributions
Australia_2,Player_2,Australia,LB,22,True,18,1236,0,0,1,0,0.59,0.365,11,83.5,0.75,synthesized_from_distributions
Australia_3,Player_3,Australia,RB,34,True,37,2539,1,0,1,0,0.67,0.049,8,89.4,0.75,synthesized_from_distributions
Australia_4,Player_4,Australia,CB,26,True,26,2229,1,0,2,0,-2.58,0.266,3,74.0,0.75,synthesized_from_distributions
Australia_5,Player_5,Australia,CM,20,True,17,1208,1,0,0,0,0.07,0.564,9,81.8,0.75,synthesized_from_distributions
Australia_6,Player_6,Australia,LM,25,True,31,2649,1,1,1,0,-0.36,0.112,5,84.9,0.75,synthesized_from_distributions
Australia_7,Player_7,Australia,RM,27,True,30,2054,0,0,1,0,1.16,0.232,13,88.1,0.75,synthesized_from_distributions
Australia_8,Player_8,Australia,AM,24,True,21,1285,0,0,2,0,-1.77,0.519,0,73.3,0.75,synthesized_from_distributions
Australia_9,Player_9,Australia,ST,20,True,35,2118,0,0,2,0,0.98,0.268,8,85.9,0.75,synthesized_from_distributions
Australia_10,Player_10,Australia,LW,27,True,33,2068,0,0,2,0,-1.01,0.151,0,80.8,0.75,synthesized_from_distributions
Australia_11,Player_11,Australia,RW,32,False,11,760,1,1,1,0,0.78,0.098,7,85.8,0.65,synthesized_from_distributions
Australia_12,Player_12,Australia,FW,29,False,9,621,3,0,3,0,0.29,0.467,12,76.4,0.65,synthesized_from_distributions
Australia_13,Player_13,Australia,ST,30,False,19,1246,0,0,1,0,-1.63,0.478,14,75.8,0.65,synthesized_from_distributions
Australia_14,Player_14,Australia,LW,25,False,13,902,2,0,0,0,-0.25,0.105,11,84.9,0.65,synthesized_from_distributions
Australia_15,Player_15,Australia,RW,24,False,18,1329,1,0,3,0,0.03,0.407,11,77.4,0.65,synthesized_from_distributions
Australia_16,Player_16,Australia,FW,36,False,8,628,0,0,2,0,-3.26,0.283,7,69.5,0.65,synthesized_from_distributions
Australia_17,Player_17,Australia,ST,27,False,8,509,1,0,1,0,1.26,0.269,5,85.2,0.65,synthesized_from_distributions
Australia_18,Player_18,Australia,LW,31,False,19,1450,0,0,2,0,-0.87,0.659,10,74.3,0.65,synthesized_from_distributions
Australia_19,Player_19,Australia,RW,35,False,12,1075,1,0,1,0,-0.47,0.167,3,81.5,0.65,synthesized_from_distributions
Australia_20,Player_20,Australia,FW,33,False,12,936,3,1,2,0,0.68,0.014,6,84.5,0.65,synthesized_from_distributions
Australia_21,Player_21,Australia,ST,22,False,18,1411,2,1,2,0,-1.88,0.403,1,73.7,0.65,synthesized_from_distributions
Australia_22,Player_22,Australia,LW,21,False,15,1210,0,0,0,0,-0.51,0.214,0,83.3,0.65,synthesized_from_distributions
Iran_0,Player_0,Iran,GK,35,True,29,2134,0,0,2,0,-0.56,0.222,0,80.9,0.75,synthesized_from_distributions
Iran_1,Player_1,Iran,CB,19,True,28,2355,1,0,1,0,0.31,0.587,9,81.8,0.75,synthesized_from_distributions
Iran_2,Player_2,Iran,LB,26,True,26,2329,1,0,0,0,-0.56,0.471,7,82.0,0.75,synthesized_from_distributions
Iran_3,Player_3,Iran,RB,23,True,32,2070,1,0,2,0,-0.32,0.364,10,80.6,0.75,synthesized_from_distributions
Iran_4,Player_4,Iran,CB,23,True,23,2043,1,0,1,0,0.01,0.209,0,84.0,0.75,synthesized_from_distributions
Iran_5,Player_5,Iran,CM,19,True,23,1628,0,0,1,0,-1.03,0.365,12,79.3,0.75,synthesized_from_distributions
Iran_6,Player_6,Iran,LM,35,True,20,1390,0,0,3,0,-0.35,0.314,7,77.4,0.75,synthesized_from_distributions
Iran_7,Player_7,Iran,RM,25,True,16,976,0,1,4,0,-1.01,0.21,7,74.0,0.75,synthesized_from_distributions
Iran_8,Player_8,Iran,AM,34,True,21,1697,0,0,2,0,-1.25,0.282,14,77.2,0.75,synthesized_from_distributions
Iran_9,Player_9,Iran,ST,29,True,17,1269,0,0,2,0,0.66,0.175,5,83.5,0.75,synthesized_from_distributions
Iran_10,Player_10,Iran,LW,29,True,27,1799,1,0,1,0,-1.32,0.482,8,77.8,0.75,synthesized_from_distributions
Iran_11,Player_11,Iran,RW,36,False,10,818,2,0,0,0,-0.25,0.173,1,83.8,0.65,synthesized_from_distributions
Iran_12,Player_12,Iran,FW,34,False,7,621,2,0,1,0,-0.28,0.421,12,78.9,0.65,synthesized_from_distributions
Iran_13,Player_13,Iran,ST,27,False,12,720,2,1,3,0,-0.04,0.15,14,79.0,0.65,synthesized_from_distributions
Iran_14,Player_14,Iran,LW,34,False,10,636,0,0,1,0,-1.77,0.119,4,77.8,0.65,synthesized_from_distributions
Iran_15,Player_15,Iran,RW,22,False,13,1061,1,0,2,0,-0.57,0.276,1,78.2,0.65,synthesized_from_distributions
Iran_16,Player_16,Iran,FW,27,False,5,376,1,1,3,0,0.31,0.103,5,79.5,0.65,synthesized_from_distributions
Iran_17,Player_17,Iran,ST,25,False,5,424,0,0,1,0,0.88,0.188,1,84.4,0.65,synthesized_from_distributions
Iran_18,Player_18,Iran,LW,19,False,13,975,1,0,1,0,0.35,0.312,14,82.6,0.65,synthesized_from_distributions
Iran_19,Player_19,Iran,RW,21,False,10,832,1,0,0,0,1.32,0.162,10,88.6,0.65,synthesized_from_distributions
Iran_20,Player_20,Iran,FW,23,False,17,1345,0,0,1,0,0.04,0.139,6,84.0,0.65,synthesized_from_distributions
Iran_21,Player_21,Iran,ST,31,False,16,985,0,0,2,0,-1.21,0.067,13,78.8,0.65,synthesized_from_distributions
Iran_22,Player_22,Iran,LW,28,False,15,1038,0,0,1,1,0.05,0.562,0,75.5,0.65,synthesized_from_distributions
Saudi_Arabia_0,Player_0,Saudi Arabia,GK,20,True,28,1698,0,0,2,0,0.82,0.079,10,86.4,0.75,synthesized_from_distributions
Saudi_Arabia_1,Player_1,Saudi Arabia,CB,22,True,17,1298,2,0,2,1,1.54,0.172,13,82.1,0.75,synthesized_from_distributions
Saudi_Arabia_2,Player_2,Saudi Arabia,LB,25,True,26,2332,1,0,0,0,0.56,0.263,1,87.5,0.75,synthesized_from_distributions
Saudi_Arabia_3,Player_3,Saudi Arabia,RB,20,True,30,1931,1,0,0,0,-0.9,0.702,0,79.2,0.75,synthesized_from_distributions
Saudi_Arabia_4,Player_4,Saudi Arabia,CB,30,True,27,2148,0,1,2,0,0.11,0.341,3,81.5,0.75,synthesized_from_distributions
Saudi_Arabia_5,Player_5,Saudi Arabia,CM,34,True,26,1901,0,0,0,0,1.09,0.32,1,88.5,0.75,synthesized_from_distributions
Saudi_Arabia_6,Player_6,Saudi Arabia,LM,27,True,25,1928,0,1,3,0,3.0,0.459,3,86.7,0.75,synthesized_from_distributions
Saudi_Arabia_7,Player_7,Saudi Arabia,RM,25,True,26,2192,0,0,0,0,0.53,0.216,12,87.9,0.75,synthesized_from_distributions
Saudi_Arabia_8,Player_8,Saudi Arabia,AM,29,True,23,1674,1,0,1,0,0.93,0.547,0,83.3,0.75,synthesized_from_distributions
Saudi_Arabia_9,Player_9,Saudi Arabia,ST,24,True,23,1901,0,0,0,0,0.81,0.129,10,89.2,0.75,synthesized_from_distributions
Saudi_Arabia_10,Player_10,Saudi Arabia,LW,23,True,30,2663,0,0,2,0,-0.75,0.487,7,77.8,0.75,synthesized_from_distributions
Saudi_Arabia_11,Player_11,Saudi Arabia,RW,20,False,17,1299,2,1,2,0,0.99,0.734,13,78.9,0.65,synthesized_from_distributions
Saudi_Arabia_12,Player_12,Saudi Arabia,FW,22,False,5,437,1,1,3,0,0.7,0.157,0,80.2,0.65,synthesized_from_distributions
Saudi_Arabia_13,Player_13,Saudi Arabia,ST,26,False,11,769,2,0,1,1,0.15,0.521,6,75.7,0.65,synthesized_from_distributions
Saudi_Arabia_14,Player_14,Saudi Arabia,LW,31,False,18,1554,1,0,1,0,-0.35,0.112,10,83.2,0.65,synthesized_from_distributions
Saudi_Arabia_15,Player_15,Saudi Arabia,RW,30,False,13,922,1,0,0,0,0.45,0.106,3,87.0,0.65,synthesized_from_distributions
Saudi_Arabia_16,Player_16,Saudi Arabia,FW,19,False,12,954,1,0,1,0,0.2,0.203,0,83.2,0.65,synthesized_from_distributions
Saudi_Arabia_17,Player_17,Saudi Arabia,ST,31,False,9,721,2,0,6,0,0.72,0.205,14,74.3,0.65,synthesized_from_distributions
Saudi_Arabia_18,Player_18,Saudi Arabia,LW,35,False,8,668,0,0,1,0,-0.17,0.518,13,78.4,0.65,synthesized_from_distributions
Saudi_Arabia_19,Player_19,Saudi Arabia,RW,24,False,17,1289,2,0,1,0,3.31,0.316,6,92.0,0.65,synthesized_from_distributions
Saudi_Arabia_20,Player_20,Saudi Arabia,FW,36,False,18,1235,1,1,0,0,-0.18,0.119,1,85.7,0.65,synthesized_from_distributions
Saudi_Arabia_21,Player_21,Saudi Arabia,ST,22,False,8,491,1,0,3,0,0.48,0.415,13,77.3,0.65,synthesized_from_distributions
Saudi_Arabia_22,Player_22,Saudi Arabia,LW,35,False,5,381,2,1,1,0,0.55,0.07,14,84.6,0.65,synthesized_from_distributions
United_Arab_Emirates_0,Player_0,United Arab Emirates,GK,31,True,34,2141,0,0,0,0,0.6,0.507,3,86.2,0.75,synthesized_from_distributions
United_Arab_Emirates_1,Player_1,United Arab Emirates,CB,22,True,34,3056,0,0,2,0,-0.3,0.128,0,83.3,0.75,synthesized_from_distributions
United_Arab_Emirates_2,Player_2,United Arab Emirates,LB,23,True,36,2570,1,0,2,0,-0.32,0.232,5,82.5,0.75,synthesized_from_distributions
United_Arab_Emirates_3,Player_3,United Arab Emirates,RB,26,True,30,2047,0,0,3,0,-1.0,0.098,0,79.0,0.75,synthesized_from_distributions
United_Arab_Emirates_4,Player_4,United Arab Emirates,CB,24,True,16,1004,0,0,2,0,0.7,0.474,12,80.5,0.75,synthesized_from_distributions
United_Arab_Emirates_5,Player_5,United Arab Emirates,CM,33,True,16,1295,0,0,1,0,0.6,0.232,10,84.6,0.75,synthesized_from_distributions
United_Arab_Emirates_6,Player_6,United Arab Emirates,LM,34,True,25,2145,0,0,1,0,0.86,0.361,6,85.3,0.75,synthesized_from_distributions
United_Arab_Emirates_7,Player_7,United Arab Emirates,RM,34,True,20,1744,0,0,1,0,-0.17,0.022,2,84.9,0.75,synthesized_from_distributions
United_Arab_Emirates_8,Player_8,United Arab Emirates,AM,35,True,31,2599,0,0,0,0,1.46,0.123,7,92.2,0.75,synthesized_from_distributions
United_Arab_Emirates_9,Player_9,United Arab Emirates,ST,36,True,23,1564,1,0,0,0,-0.01,0.288,7,85.1,0.75,synthesized_from_distributions
United_Arab_Emirates_10,Player_10,United Arab Emirates,LW,21,True,32,1954,1,0,0,0,0.22,0.267,4,87.2,0.75,synthesized_from_distributions
United_Arab_Emirates_11,Player_11,United Arab Emirates,RW,36,False,11,823,0,1,1,0,-0.75,0.192,2,80.3,0.65,synthesized_from_distributions
United_Arab_Emirates_12,Player_12,United Arab Emirates,FW,36,False,9,549,0,0,1,0,-0.2,0.311,13,80.5,0.65,synthesized_from_distributions
United_Arab_Emirates_13,Player_13,United Arab Emirates,ST,29,False,7,446,4,0,0,0,1.19,0.646,6,83.0,0.65,synthesized_from_distributions
United_Arab_Emirates_14,Player_14,United Arab Emirates,LW,32,False,13,959,1,0,2,0,-0.89,0.108,5,79.0,0.65,synthesized_from_distributions
United_Arab_Emirates_15,Player_15,United Arab Emirates,RW,21,False,5,397,0,0,2,0,-0.67,0.068,4,79.0,0.65,synthesized_from_distributions
United_Arab_Emirates_16,Player_16,United Arab Emirates,FW,35,False,14,1257,0,0,2,0,0.81,0.361,7,81.7,0.65,synthesized_from_distributions
United_Arab_Emirates_17,Player_17,United Arab Emirates,ST,33,False,18,1230,1,0,0,0,0.33,0.295,14,85.4,0.65,synthesized_from_distributions
United_Arab_Emirates_18,Player_18,United Arab Emirates,LW,22,False,5,329,1,0,0,0,-1.09,0.3,12,79.4,0.65,synthesized_from_distributions
United_Arab_Emirates_19,Player_19,United Arab Emirates,RW,25,False,7,485,0,0,1,0,1.57,0.254,6,86.1,0.65,synthesized_from_distributions
United_Arab_Emirates_20,Player_20,United Arab Emirates,FW,32,False,14,900,0,0,0,0,0.27,0.424,10,83.4,0.65,synthesized_from_distributions
United_Arab_Emirates_21,Player_21,United Arab Emirates,ST,34,False,16,1053,2,0,1,0,-0.36,0.107,7,82.9,0.65,synthesized_from_distributions
United_Arab_Emirates_22,Player_22,United Arab Emirates,LW,20,False,10,705,1,0,2,0,-1.64,0.239,12,75.0,0.65,synthesized_from_distributions
Mexico_0,Player_0,Mexico,GK,36,True,22,1919,0,0,2,0,-0.58,0.317,9,79.0,0.75,synthesized_from_distributions
Mexico_1,Player_1,Mexico,CB,24,True,25,2124,0,0,0,1,-0.13,0.576,9,78.1,0.75,synthesized_from_distributions
Mexico_2,Player_2,Mexico,LB,29,True,26,2278,1,0,0,0,-0.67,0.157,12,84.8,0.75,synthesized_from_distributions
Mexico_3,Player_3,Mexico,RB,33,True,16,1395,0,0,1,0,-1.27,0.268,6,78.6,0.75,synthesized_from_distributions
Mexico_4,Player_4,Mexico,CB,32,True,22,1916,1,0,2,0,-0.44,0.479,8,77.8,0.75,synthesized_from_distributions
Mexico_5,Player_5,Mexico,CM,34,True,24,2034,0,0,1,0,1.31,0.504,13,85.1,0.75,synthesized_from_distributions
Mexico_6,Player_6,Mexico,LM,31,True,18,1439,1,1,0,0,-0.28,0.552,11,81.0,0.75,synthesized_from_distributions
Mexico_7,Player_7,Mexico,RM,34,True,30,2691,0,0,2,0,1.7,0.185,4,88.2,0.75,synthesized_from_distributions
Mexico_8,Player_8,Mexico,AM,25,True,32,2845,0,0,2,0,0.86,0.164,12,86.1,0.75,synthesized_from_distributions
Mexico_9,Player_9,Mexico,ST,21,True,21,1679,3,0,1,0,-0.06,0.425,3,81.3,0.75,synthesized_from_distributions
Mexico_10,Player_10,Mexico,LW,34,True,15,1264,1,0,2,0,-1.45,0.096,3,77.7,0.75,synthesized_from_distributions
Mexico_11,Player_11,Mexico,RW,25,False,16,1433,0,0,0,0,0.68,0.061,14,88.5,0.65,synthesized_from_distributions
Mexico_12,Player_12,Mexico,FW,26,False,12,1047,1,0,1,0,-0.19,0.169,11,82.3,0.65,synthesized_from_distributions
Mexico_13,Player_13,Mexico,ST,20,False,9,722,0,0,1,0,0.59,0.387,10,82.1,0.65,synthesized_from_distributions
Mexico_14,Player_14,Mexico,LW,28,False,6,519,0,0,1,1,-0.29,0.366,4,75.3,0.65,synthesized_from_distributions
Mexico_15,Player_15,Mexico,RW,21,False,13,832,1,0,2,0,-1.32,0.124,7,77.5,0.65,synthesized_from_distributions
Mexico_16,Player_16,Mexico,FW,33,False,7,531,0,0,0,0,0.68,0.077,5,87.2,0.65,synthesized_from_distributions
Mexico_17,Player_17,Mexico,ST,35,False,9,630,1,0,0,0,-0.05,0.505,2,81.0,0.65,synthesized_from_distributions
Mexico_18,Player_18,Mexico,LW,27,False,16,1421,0,0,0,0,-2.33,0.304,11,77.1,0.65,synthesized_from_distributions
Mexico_19,Player_19,Mexico,RW,36,False,11,688,1,0,1,0,-0.67,0.494,11,77.5,0.65,synthesized_from_distributions
Mexico_20,Player_20,Mexico,FW,31,False,16,1296,0,0,1,0,-0.03,0.664,11,78.4,0.65,synthesized_from_distributions
Mexico_21,Player_21,Mexico,ST,29,False,13,896,0,0,1,0,-0.38,0.449,14,79.1,0.65,synthesized_from_distributions
Mexico_22,Player_22,Mexico,LW,32,False,17,1489,2,0,1,0,0.44,0.119,12,85.4,0.65,synthesized_from_distributions
United_States_0,Player_0,United States,GK,24,True,15,1142,0,0,1,0,0.86,0.191,1,85.6,0.75,synthesized_from_distributions
United_States_1,Player_1,United States,CB,29,True,15,917,0,0,2,0,-0.18,0.327,7,79.2,0.75,synthesized_from_distributions
United_States_2,Player_2,United States,LB,25,True,24,1998,0,1,1,0,-1.01,0.699,1,76.1,0.75,synthesized_from_distributions
United_States_3,Player_3,United States,RB,33,True,17,1123,1,0,2,0,-2.71,0.429,6,70.8,0.75,synthesized_from_distributions
United_States_4,Player_4,United States,CB,27,True,35,2956,1,1,1,0,-0.92,0.103,1,83.8,0.75,synthesized_from_distributions
United_States_5,Player_5,United States,CM,33,True,17,1218,0,2,1,0,-1.61,0.347,3,76.9,0.75,synthesized_from_distributions
United_States_6,Player_6,United States,LM,29,True,30,2465,1,0,1,0,0.42,0.182,2,86.4,0.75,synthesized_from_distributions
United_States_7,Player_7,United States,RM,28,True,36,2369,0,1,2,0,-0.61,0.185,7,82.0,0.75,synthesized_from_distributions
United_States_8,Player_8,United States,AM,34,True,20,1789,0,0,1,0,0.28,0.145,8,85.0,0.75,synthesized_from_distributions
United_States_9,Player_9,United States,ST,23,True,26,2066,1,0,1,0,-0.33,0.15,5,83.9,0.75,synthesized_from_distributions
United_States_10,Player_10,United States,LW,34,True,32,2616,0,0,1,0,0.61,0.226,14,86.8,0.75,synthesized_from_distributions
United_States_11,Player_11,United States,RW,35,False,13,1143,1,0,1,0,-0.09,0.432,8,80.1,0.65,synthesized_from_distributions
United_States_12,Player_12,United States,FW,34,False,12,930,1,1,1,0,0.1,0.11,12,83.8,0.65,synthesized_from_distributions
United_States_13,Player_13,United States,ST,26,False,9,735,0,0,0,1,-0.17,0.172,9,80.0,0.65,synthesized_from_distributions
United_States_14,Player_14,United States,LW,36,False,9,777,0,0,4,0,0.22,0.353,10,75.3,0.65,synthesized_from_distributions
United_States_15,Player_15,United States,RW,22,False,5,320,0,0,1,0,-0.31,0.165,4,81.1,0.65,synthesized_from_distributions
United_States_16,Player_16,United States,FW,34,False,19,1295,1,0,2,0,0.41,0.196,9,82.8,0.65,synthesized_from_distributions
United_States_17,Player_17,United States,ST,23,False,13,1049,3,0,2,0,-0.58,0.059,5,80.4,0.65,synthesized_from_distributions
United_States_18,Player_18,United States,LW,33,False,18,1207,0,0,0,0,1.24,0.322,9,87.9,0.65,synthesized_from_distributions
United_States_19,Player_19,United States,RW,26,False,16,1248,0,0,0,0,0.24,0.409,12,83.7,0.65,synthesized_from_distributions
United_States_20,Player_20,United States,FW,35,False,8,544,1,0,1,0,0.25,0.132,8,83.5,0.65,synthesized_from_distributions
United_States_21,Player_21,United States,ST,23,False,16,1401,1,0,3,0,0.99,0.673,11,77.3,0.65,synthesized_from_distributions
United_States_22,Player_22,United States,LW,33,False,13,808,1,0,0,0,2.73,0.407,11,90.8,0.65,synthesized_from_distributions
Canada_0,Player_0,Canada,GK,31,True,35,2942,0,0,2,0,-1.06,0.087,11,81.5,0.75,synthesized_from_distributions
Canada_1,Player_1,Canada,CB,25,True,37,2242,0,0,4,1,-0.68,0.491,14,70.9,0.75,synthesized_from_distributions
Canada_2,Player_2,Canada,LB,21,True,32,1967,1,0,1,0,-1.2,0.1,13,82.6,0.75,synthesized_from_distributions
Canada_3,Player_3,Canada,RB,36,True,18,1600,1,0,1,0,0.78,0.277,1,85.0,0.75,synthesized_from_distributions
Canada_4,Player_4,Canada,CB,19,True,29,1827,1,0,1,0,0.31,0.39,4,83.9,0.75,synthesized_from_distributions
Canada_5,Player_5,Canada,CM,23,True,15,1029,1,0,2,0,1.03,0.579,8,80.3,0.75,synthesized_from_distributions
Canada_6,Player_6,Canada,LM,31,True,34,2880,2,0,1,0,1.54,0.328,8,88.8,0.75,synthesized_from_distributions
Canada_7,Player_7,Canada,RM,19,True,33,2850,0,1,1,0,-0.58,0.136,11,84.2,0.75,synthesized_from_distributions
Canada_8,Player_8,Canada,AM,20,True,18,1263,0,0,0,0,0.12,0.099,6,86.7,0.75,synthesized_from_distributions
Canada_9,Player_9,Canada,ST,34,True,33,2770,1,0,2,0,-1.7,0.272,8,77.5,0.75,synthesized_from_distributions
Canada_10,Player_10,Canada,LW,28,True,15,1266,0,0,1,0,-0.3,0.316,10,80.9,0.75,synthesized_from_distributions
Canada_11,Player_11,Canada,RW,31,False,14,1213,1,0,2,0,-1.67,0.207,13,75.8,0.65,synthesized_from_distributions
Canada_12,Player_12,Canada,FW,23,False,10,877,1,0,0,0,1.76,0.064,9,90.9,0.65,synthesized_from_distributions
Canada_13,Player_13,Canada,ST,32,False,8,609,1,0,1,0,-0.73,0.063,4,81.2,0.65,synthesized_from_distributions
Canada_14,Player_14,Canada,LW,36,False,7,605,1,0,0,0,1.2,0.148,8,88.0,0.65,synthesized_from_distributions
Canada_15,Player_15,Canada,RW,22,False,11,897,0,0,0,0,-1.3,0.221,11,80.3,0.65,synthesized_from_distributions
Canada_16,Player_16,Canada,FW,30,False,16,1364,0,0,0,0,1.31,0.26,1,88.4,0.65,synthesized_from_distributions
Canada_17,Player_17,Canada,ST,35,False,17,1277,2,0,0,0,-1.27,0.256,11,80.9,0.65,synthesized_from_distributions
Canada_18,Player_18,Canada,LW,32,False,14,1052,0,0,0,0,0.82,0.099,4,88.3,0.65,synthesized_from_distributions
Canada_19,Player_19,Canada,RW,36,False,17,1487,3,0,0,0,1.47,0.355,0,88.1,0.65,synthesized_from_distributions
Canada_20,Player_20,Canada,FW,23,False,16,1414,0,0,2,0,-0.79,0.534,14,75.4,0.65,synthesized_from_distributions
Canada_21,Player_21,Canada,ST,22,False,18,1299,1,1,2,0,-0.34,0.218,0,80.2,0.65,synthesized_from_distributions
Canada_22,Player_22,Canada,LW,20,False,16,1136,1,0,1,0,-0.45,0.091,12,82.8,0.65,synthesized_from_distributions
Costa_Rica_0,Player_0,Costa Rica,GK,21,True,16,1087,0,0,0,0,0.04,0.359,1,83.7,0.75,synthesized_from_distributions
Costa_Rica_1,Player_1,Costa Rica,CB,29,True,15,1012,1,0,0,0,-0.54,0.101,14,84.4,0.75,synthesized_from_distributions
Costa_Rica_2,Player_2,Costa Rica,LB,35,True,24,1853,1,0,0,0,-0.78,0.349,2,82.3,0.75,synthesized_from_distributions
Costa_Rica_3,Player_3,Costa Rica,RB,20,True,32,2031,0,1,2,0,0.14,0.303,3,82.6,0.75,synthesized_from_distributions
Costa_Rica_4,Player_4,Costa Rica,CB,23,True,25,1588,0,1,2,0,0.6,0.317,12,82.9,0.75,synthesized_from_distributions
Costa_Rica_5,Player_5,Costa Rica,CM,32,True,17,1271,1,2,0,0,-1.39,0.257,7,80.5,0.75,synthesized_from_distributions
Costa_Rica_6,Player_6,Costa Rica,LM,19,True,28,1803,0,1,1,0,0.64,0.505,4,83.6,0.75,synthesized_from_distributions
Costa_Rica_7,Player_7,Costa Rica,RM,36,True,24,1984,0,0,0,0,-0.6,0.154,5,84.8,0.75,synthesized_from_distributions
Costa_Rica_8,Player_8,Costa Rica,AM,29,True,25,2120,0,0,2,0,0.32,0.15,10,83.7,0.75,synthesized_from_distributions
Costa_Rica_9,Player_9,Costa Rica,ST,32,True,22,1704,0,0,2,0,-0.21,0.019,5,83.1,0.75,synthesized_from_distributions
Costa_Rica_10,Player_10,Costa Rica,LW,26,True,26,2153,0,1,3,0,0.35,0.211,2,81.4,0.75,synthesized_from_distributions
Costa_Rica_11,Player_11,Costa Rica,RW,31,False,9,556,1,0,1,0,-0.45,0.353,4,79.3,0.65,synthesized_from_distributions
Costa_Rica_12,Player_12,Costa Rica,FW,20,False,12,1013,2,0,2,0,0.5,0.648,5,77.6,0.65,synthesized_from_distributions
Costa_Rica_13,Player_13,Costa Rica,ST,35,False,19,1415,1,2,2,0,0.31,0.271,2,81.7,0.65,synthesized_from_distributions
Costa_Rica_14,Player_14,Costa Rica,LW,19,False,5,407,0,0,4,0,0.07,0.504,4,72.8,0.65,synthesized_from_distributions
Costa_Rica_15,Player_15,Costa Rica,RW,23,False,10,712,0,0,0,0,1.22,0.034,9,89.6,0.65,synthesized_from_distributions
Costa_Rica_16,Player_16,Costa Rica,FW,36,False,12,891,1,0,0,0,0.79,0.333,2,85.6,0.65,synthesized_from_distributions
Costa_Rica_17,Player_17,Costa Rica,ST,27,False,17,1106,0,0,0,1,-0.69,0.519,3,76.0,0.65,synthesized_from_distributions
Costa_Rica_18,Player_18,Costa Rica,LW,19,False,15,1101,0,0,2,0,0.57,0.407,14,80.6,0.65,synthesized_from_distributions
Costa_Rica_19,Player_19,Costa Rica,RW,32,False,9,564,0,0,0,0,-1.55,0.334,13,78.2,0.65,synthesized_from_distributions
Costa_Rica_20,Player_20,Costa Rica,FW,26,False,8,494,1,0,2,0,0.64,0.181,14,82.2,0.65,synthesized_from_distributions
Costa_Rica_21,Player_21,Costa Rica,ST,23,False,7,477,1,1,0,0,1.49,0.277,13,87.6,0.65,synthesized_from_distributions
Costa_Rica_22,Player_22,Costa Rica,LW,22,False,7,463,1,2,3,0,-1.93,0.198,11,72.2,0.65,synthesized_from_distributions
New_Zealand_0,Player_0,New Zealand,GK,24,True,35,2614,0,0,0,0,-1.41,0.272,9,82.6,0.75,synthesized_from_distributions
New_Zealand_1,Player_1,New Zealand,CB,19,True,22,1495,0,0,0,0,0.51,0.244,2,87.0,0.75,synthesized_from_distributions
New_Zealand_2,Player_2,New Zealand,LB,23,True,19,1200,1,0,0,0,-2.16,0.287,8,78.2,0.75,synthesized_from_distributions
New_Zealand_3,Player_3,New Zealand,RB,20,True,22,1347,0,0,1,0,1.07,0.24,3,86.7,0.75,synthesized_from_distributions
New_Zealand_4,Player_4,New Zealand,CB,36,True,16,1352,2,0,0,0,-0.81,0.392,8,80.8,0.75,synthesized_from_distributions
New_Zealand_5,Player_5,New Zealand,CM,26,True,23,1985,0,1,2,0,-0.0,0.16,13,82.4,0.75,synthesized_from_distributions
New_Zealand_6,Player_6,New Zealand,LM,29,True,35,2218,0,0,2,0,1.32,0.513,11,84.4,0.75,synthesized_from_distributions
